v AA,v TC,coef A
3.371859296482412,0.7400000000000001,-4.132314941352199e-05
3.385929648241206,0.7400000000000001,-4.132314941352199e-05
3.4,0.7400000000000001,-4.132314941352199e-05
0.6,0.7526633165829146,-4.9847398359573734e-05
0.614070351758794,0.7526633165829146,-4.9847398359573734e-05
0.6281407035175879,0.7526633165829146,-4.9847398359573734e-05
0.6422110552763819,0.7526633165829146,-4.9847398359573734e-05
0.6562814070351759,0.7526633165829146,-4.9847398359573734e-05
0.6703517587939698,0.7526633165829146,-4.9847398359573734e-05
0.6844221105527638,0.7526633165829146,-4.9847398359573734e-05
0.6984924623115578,0.7526633165829146,-4.9847398359573734e-05
0.7125628140703517,0.7526633165829146,-4.9847398359573734e-05
0.7266331658291457,0.7526633165829146,-4.9847398359573734e-05
0.7407035175879397,0.7526633165829146,-4.9847398359573734e-05
0.7547738693467336,0.7526633165829146,-4.9847398359573734e-05
0.7688442211055276,0.7526633165829146,-4.9847398359573734e-05
0.7829145728643215,0.7526633165829146,-4.9847398359573734e-05
0.7969849246231155,0.7526633165829146,-4.9847398359573734e-05
0.8110552763819094,0.7526633165829146,-4.9847398359573734e-05
0.8251256281407034,0.7526633165829146,-4.9847398359573734e-05
0.8391959798994975,0.7526633165829146,-4.9847398359573734e-05
0.8532663316582914,0.7526633165829146,-4.9847398359573734e-05
0.8673366834170854,0.7526633165829146,-4.9847398359573734e-05
0.8814070351758794,0.7526633165829146,-4.9847398359573734e-05
0.8954773869346733,0.7526633165829146,-4.9847398359573734e-05
0.9095477386934673,0.7526633165829146,-4.9847398359573734e-05
0.9236180904522613,0.7526633165829146,-4.9847398359573734e-05
0.9376884422110552,0.7526633165829146,-4.9847398359573734e-05
0.9517587939698492,0.7526633165829146,-4.9847398359573734e-05
0.9658291457286432,0.7526633165829146,-4.9847398359573734e-05
0.9798994974874371,0.7526633165829146,-4.9847398359573734e-05
0.9939698492462311,0.7526633165829146,-4.9847398359573734e-05
1.0080402010050251,0.7526633165829146,-4.9847398359573734e-05
1.022110552763819,0.7526633165829146,-4.9847398359573734e-05
1.0361809045226131,0.7526633165829146,-4.9847398359573734e-05
1.050251256281407,0.7526633165829146,-4.9847398359573734e-05
1.064321608040201,0.7526633165829146,-5.0053073398161996e-05
1.0783919597989948,0.7526633165829146,-5.0053073398161996e-05
1.092462311557789,0.7526633165829146,-5.0053073398161996e-05
1.1065326633165828,0.7526633165829146,-5.00107051963745e-05
1.120603015075377,0.7526633165829146,-5.0075947807766676e-05
1.1346733668341709,0.7526633165829146,-5.0075947807766676e-05
1.1487437185929648,0.7526633165829146,-5.0033579605979186e-05
1.1628140703517587,0.7526633165829146,-5.0033579605979186e-05
1.1768844221105526,0.7526633165829146,-4.99488432024042e-05
1.1909547738693467,0.7526633165829146,-4.99488432024042e-05
1.2050251256281408,0.7526633165829146,-4.99488432024042e-05
1.2190954773869347,0.7526633165829146,-4.962749199560037e-05
1.2331658291457286,0.7526633165829146,-4.962749199560037e-05
1.2472361809045225,0.7526633165829146,-4.962749199560037e-05
1.2613065326633164,0.7526633165829146,-4.962749199560037e-05
1.2753768844221105,0.7526633165829146,-4.933435863940104e-05
1.2894472361809044,0.7526633165829146,-4.9041225283201714e-05
1.3035175879396985,0.7526633165829146,-4.9041225283201714e-05
1.3175879396984924,0.7526633165829146,-4.9041225283201714e-05
1.3316582914572863,0.7526633165829146,-4.9041225283201714e-05
1.3457286432160802,0.7526633165829146,-4.885570274018205e-05
1.3597989949748743,0.7526633165829146,-4.885570274018205e-05
1.3738693467336682,0.7526633165829146,-4.8562569383982725e-05
1.3879396984924623,0.7526633165829146,-4.826943602778339e-05
1.4020100502512562,0.7526633165829146,-4.82412181771789e-05
1.4160804020100501,0.7526633165829146,-4.8777336681593775e-05
1.430150753768844,0.7526633165829146,-4.8912711016629656e-05
1.444221105527638,0.7526633165829146,-4.888449316602516e-05
1.458291457286432,0.7526633165829146,-4.896343179985206e-05
1.4723618090452262,0.7526633165829146,-4.893521394924757e-05
1.48643216080402,0.7526633165829146,-4.890699609864307e-05
1.500502512562814,0.7526633165829146,-4.887877824803858e-05
1.5145728643216079,0.7526633165829146,-4.8850560397434086e-05
1.5286432160804018,0.7526633165829146,-4.9059494530568235e-05
1.5427135678391959,0.7526633165829146,-4.91330543286665e-05
1.55678391959799,0.7526633165829146,-4.91330543286665e-05
1.570854271356784,0.7526633165829146,-4.950558064744101e-05
1.5849246231155778,0.7526633165829146,-4.950558064744101e-05
1.5989949748743717,0.7526633165829146,-4.950558064744101e-05
1.6130653266331656,0.7526633165829146,-5.1535029908028474e-05
1.6271356783919595,0.7526633165829146,-5.1535029908028474e-05
1.6412060301507538,0.7526633165829146,-5.1535029908028474e-05
1.6552763819095477,0.7526633165829146,-5.331695810173694e-05
1.6693467336683416,0.7526633165829146,-5.331695810173694e-05
1.6834170854271355,0.7526633165829146,-5.509888629544541e-05
1.6974874371859294,0.7526633165829146,-5.848130172975785e-05
1.7115577889447233,0.7526633165829146,-5.848130172975785e-05
1.7256281407035177,0.7526633165829146,-5.7703508097247943e-05
1.7396984924623116,0.7526633165829146,-5.6890484032865125e-05
1.7537688442211055,0.7526633165829146,-5.6890484032865125e-05
1.7678391959798994,0.7526633165829146,-5.671871262347189e-05
1.7819095477386933,0.7526633165829146,-5.647119155659289e-05
1.7959798994974872,0.7526633165829146,-5.6900153576576384e-05
1.8100502512562815,0.7526633165829146,-5.704636409780796e-05
1.8241206030150754,0.7526633165829146,-5.793951856964785e-05
1.8381909547738693,0.7526633165829146,-5.797474900152077e-05
1.8522613065326632,0.7526633165829146,-5.843894145337716e-05
1.866331658291457,0.7526633165829146,-5.826188125024398e-05
1.880402010050251,0.7526633165829146,-6.019440071515535e-05
1.8944723618090449,0.7526633165829146,-6.065859316701175e-05
1.9085427135678392,0.7526633165829146,-5.9633020268883526e-05
1.9226130653266331,0.7526633165829146,-5.747254726069257e-05
1.936683417085427,0.7526633165829146,-5.625088634576763e-05
1.950753768844221,0.7526633165829146,-5.5640055888305156e-05
1.9648241206030148,0.7526633165829146,-5.502922543084269e-05
1.9788944723618087,0.7526633165829146,-5.369823730398324e-05
1.992964824120603,0.7526633165829146,-5.1428437083857744e-05
2.007035175879397,0.7526633165829146,-5.0347790931341794e-05
2.021105527638191,0.7526633165829146,-4.940734024439385e-05
2.0351758793969847,0.7526633165829146,-4.9527808485342824e-05
2.0492462311557786,0.7526633165829146,-4.930833476463283e-05
2.0633165829145725,0.7526633165829146,-4.9373729751194074e-05
2.077386934673367,0.7526633165829146,-4.920932928487181e-05
2.091457286432161,0.7526633165829146,-4.8685259632271546e-05
2.1055276381909547,0.7526633165829146,-4.8555385898877034e-05
2.1195979899497486,0.7526633165829146,-4.9192156893662666e-05
2.1336683417085425,0.7526633165829146,-4.965338639311157e-05
2.1477386934673364,0.7526633165829146,-4.98289278884483e-05
2.1618090452261307,0.7526633165829146,-5.0457112687629344e-05
2.1758793969849246,0.7526633165829146,-5.1093883682414976e-05
2.1899497487437185,0.7526633165829146,-5.062488728420243e-05
2.2040201005025124,0.7526633165829146,-5.044075959326113e-05
2.2180904522613063,0.7526633165829146,-4.9301284764176196e-05
2.2321608040201,0.7526633165829146,-4.8161809935091246e-05
2.246231155778894,0.7526633165829146,-4.647771893194602e-05
2.2603015075376884,0.7526633165829146,-4.5778107784009034e-05
2.2743718592964823,0.7526633165829146,-4.54932390767378e-05
2.2884422110552762,0.7526633165829146,-4.492350166219532e-05
2.30251256281407,0.7526633165829146,-4.406889554038161e-05
2.316582914572864,0.7526633165829146,-4.406889554038161e-05
2.330653266331658,0.7526633165829146,-4.327787824077589e-05
2.3447236180904523,0.7526633165829146,-4.260778048570254e-05
2.358793969849246,0.7526633165829146,-4.260778048570254e-05
2.37286432160804,0.7526633165829146,-4.193768273062918e-05
2.386934673366834,0.7526633165829146,-4.124246277297618e-05
2.401005025125628,0.7526633165829146,-4.031550282943884e-05
2.4150753768844218,0.7526633165829146,-4.031550282943884e-05
2.429145728643216,0.7526633165829146,-4.038077033399739e-05
2.44321608040201,0.7526633165829146,-4.0444269192497084e-05
2.457286432160804,0.7526633165829146,-4.086042758141348e-05
2.471356783919598,0.7526633165829146,-4.127658597032987e-05
2.4854271356783917,0.7526633165829146,-4.1301708172909525e-05
2.4994974874371856,0.7526633165829146,-4.1486126575941584e-05
2.51356783919598,0.7526633165829146,-4.241954663390367e-05
2.527638190954774,0.7526633165829146,-4.260573368299459e-05
2.5417085427135677,0.7526633165829146,-4.276856717556472e-05
2.5557788944723616,0.7526633165829146,-4.2793689378144374e-05
2.5698492462311555,0.7526633165829146,-4.298882135416753e-05
2.5839195979899494,0.7526633165829146,-4.35025457310955e-05
2.5979899497487433,0.7526633165829146,-4.366361057760676e-05
2.6120603015075377,0.7526633165829146,-4.35426910330744e-05
2.6261306532663315,0.7526633165829146,-4.332597414658932e-05
2.6402010050251254,0.7526633165829146,-4.300152084469427e-05
2.6542713567839193,0.7526633165829146,-4.286866222670464e-05
2.6683417085427137,0.7526633165829146,-4.2591005917268126e-05
2.6824120603015076,0.7526633165829146,-4.2591005917268126e-05
2.6964824120603015,0.7526633165829146,-4.237428903078304e-05
2.7105527638190954,0.7526633165829146,-4.215757214429796e-05
2.7246231155778893,0.7526633165829146,-4.248551275528644e-05
2.738693467336683,0.7526633165829146,-4.240167443498734e-05
2.7527638190954775,0.7526633165829146,-4.2305877093034624e-05
2.7668341708542714,0.7526633165829146,-4.246387786180024e-05
2.7809045226130653,0.7526633165829146,-4.2803757546245985e-05
2.794974874371859,0.7526633165829146,-4.268283800171362e-05
2.809045226130653,0.7526633165829146,-4.268283800171362e-05
2.823115577889447,0.7526633165829146,-4.2403917688415635e-05
2.837185929648241,0.7526633165829146,-4.2004077830585306e-05
2.8512562814070352,0.7526633165829146,-4.124145939096153e-05
2.865326633165829,0.7526633165829146,-4.0853558606588445e-05
2.879396984924623,0.7526633165829146,-4.045371874875811e-05
2.893467336683417,0.7526633165829146,-4.033279920422574e-05
2.907537688442211,0.7526633165829146,-4.041802645414786e-05
2.9216080402010047,0.7526633165829146,-4.041802645414786e-05
2.935678391959799,0.7526633165829146,-4.041802645414786e-05
2.949748743718593,0.7526633165829146,-4.0961100229772334e-05
2.963819095477387,0.7526633165829146,-4.0961100229772334e-05
2.9778894472361808,0.7526633165829146,-4.132314941352199e-05
2.9919597989949747,0.7526633165829146,-4.132314941352199e-05
3.0060301507537686,0.7526633165829146,-4.132314941352199e-05
3.020100502512563,0.7526633165829146,-4.132314941352199e-05
3.034170854271357,0.7526633165829146,-4.132314941352199e-05
3.0482412060301507,0.7526633165829146,-4.132314941352199e-05
3.0623115577889446,0.7526633165829146,-4.132314941352199e-05
3.0763819095477385,0.7526633165829146,-4.132314941352199e-05
3.0904522613065324,0.7526633165829146,-4.132314941352199e-05
3.1045226130653267,0.7526633165829146,-4.132314941352199e-05
3.1185929648241206,0.7526633165829146,-4.132314941352199e-05
3.1326633165829145,0.7526633165829146,-4.132314941352199e-05
3.1467336683417084,0.7526633165829146,-4.132314941352199e-05
3.1608040201005023,0.7526633165829146,-4.132314941352199e-05
3.174874371859296,0.7526633165829146,-4.132314941352199e-05
3.18894472361809,0.7526633165829146,-4.132314941352199e-05
3.2030150753768845,0.7526633165829146,-4.132314941352199e-05
3.2170854271356784,0.7526633165829146,-4.132314941352199e-05
3.2311557788944723,0.7526633165829146,-4.132314941352199e-05
3.245226130653266,0.7526633165829146,-4.132314941352199e-05
3.25929648241206,0.7526633165829146,-4.132314941352199e-05
3.273366834170854,0.7526633165829146,-4.132314941352199e-05
3.2874371859296483,0.7526633165829146,-4.132314941352199e-05
3.301507537688442,0.7526633165829146,-4.132314941352199e-05
3.315577889447236,0.7526633165829146,-4.132314941352199e-05
3.32964824120603,0.7526633165829146,-4.132314941352199e-05
3.343718592964824,0.7526633165829146,-4.132314941352199e-05
3.3577889447236178,0.7526633165829146,-4.132314941352199e-05
3.371859296482412,0.7526633165829146,-4.132314941352199e-05
3.385929648241206,0.7526633165829146,-4.132314941352199e-05
3.4,0.7526633165829146,-4.132314941352199e-05
0.6,0.7653266331658293,-4.9847398359573734e-05
0.614070351758794,0.7653266331658293,-4.9847398359573734e-05
0.6281407035175879,0.7653266331658293,-4.9847398359573734e-05
0.6422110552763819,0.7653266331658293,-4.9847398359573734e-05
0.6562814070351759,0.7653266331658293,-4.9847398359573734e-05
0.6703517587939698,0.7653266331658293,-4.9847398359573734e-05
0.6844221105527638,0.7653266331658293,-4.9847398359573734e-05
0.6984924623115578,0.7653266331658293,-4.9847398359573734e-05
0.7125628140703517,0.7653266331658293,-4.9847398359573734e-05
0.7266331658291457,0.7653266331658293,-4.9847398359573734e-05
0.7407035175879397,0.7653266331658293,-4.9847398359573734e-05
0.7547738693467336,0.7653266331658293,-4.9847398359573734e-05
0.7688442211055276,0.7653266331658293,-4.9847398359573734e-05
0.7829145728643215,0.7653266331658293,-4.9847398359573734e-05
0.7969849246231155,0.7653266331658293,-4.9847398359573734e-05
0.8110552763819094,0.7653266331658293,-4.9847398359573734e-05
0.8251256281407034,0.7653266331658293,-4.9847398359573734e-05
0.8391959798994975,0.7653266331658293,-4.9847398359573734e-05
0.8532663316582914,0.7653266331658293,-4.9847398359573734e-05
0.8673366834170854,0.7653266331658293,-4.9847398359573734e-05
0.8814070351758794,0.7653266331658293,-4.9847398359573734e-05
0.8954773869346733,0.7653266331658293,-4.9847398359573734e-05
0.9095477386934673,0.7653266331658293,-4.9847398359573734e-05
0.9236180904522613,0.7653266331658293,-4.9847398359573734e-05
0.9376884422110552,0.7653266331658293,-4.9847398359573734e-05
0.9517587939698492,0.7653266331658293,-4.9847398359573734e-05
0.9658291457286432,0.7653266331658293,-4.9847398359573734e-05
0.9798994974874371,0.7653266331658293,-4.9847398359573734e-05
0.9939698492462311,0.7653266331658293,-4.9847398359573734e-05
1.0080402010050251,0.7653266331658293,-4.9847398359573734e-05
1.022110552763819,0.7653266331658293,-4.9847398359573734e-05
1.0361809045226131,0.7653266331658293,-4.9847398359573734e-05
1.050251256281407,0.7653266331658293,-4.9847398359573734e-05
1.064321608040201,0.7653266331658293,-5.0053073398161996e-05
1.0783919597989948,0.7653266331658293,-5.0053073398161996e-05
1.092462311557789,0.7653266331658293,-5.0053073398161996e-05
1.1065326633165828,0.7653266331658293,-5.00107051963745e-05
1.120603015075377,0.7653266331658293,-5.0075947807766676e-05
1.1346733668341709,0.7653266331658293,-5.0075947807766676e-05
1.1487437185929648,0.7653266331658293,-5.0033579605979186e-05
1.1628140703517587,0.7653266331658293,-5.0033579605979186e-05
1.1768844221105526,0.7653266331658293,-4.99488432024042e-05
1.1909547738693467,0.7653266331658293,-4.99488432024042e-05
1.2050251256281408,0.7653266331658293,-4.99488432024042e-05
1.2190954773869347,0.7653266331658293,-4.962749199560037e-05
1.2331658291457286,0.7653266331658293,-4.962749199560037e-05
1.2472361809045225,0.7653266331658293,-4.962749199560037e-05
1.2613065326633164,0.7653266331658293,-4.962749199560037e-05
1.2753768844221105,0.7653266331658293,-4.933435863940104e-05
1.2894472361809044,0.7653266331658293,-4.9041225283201714e-05
1.3035175879396985,0.7653266331658293,-4.9041225283201714e-05
1.3175879396984924,0.7653266331658293,-4.9041225283201714e-05
1.3316582914572863,0.7653266331658293,-4.9041225283201714e-05
1.3457286432160802,0.7653266331658293,-4.885570274018205e-05
1.3597989949748743,0.7653266331658293,-4.885570274018205e-05
1.3738693467336682,0.7653266331658293,-4.8562569383982725e-05
1.3879396984924623,0.7653266331658293,-4.826943602778339e-05
1.4020100502512562,0.7653266331658293,-4.82412181771789e-05
1.4160804020100501,0.7653266331658293,-4.8777336681593775e-05
1.430150753768844,0.7653266331658293,-4.8912711016629656e-05
1.444221105527638,0.7653266331658293,-4.888449316602516e-05
1.458291457286432,0.7653266331658293,-4.896343179985206e-05
1.4723618090452262,0.7653266331658293,-4.893521394924757e-05
1.48643216080402,0.7653266331658293,-4.890699609864307e-05
