v АК,v ЦН,coef A
1.5354773869346734,0.7912562814070352,-4.276152019740451e-05
1.5467336683417086,0.7912562814070352,-4.2599791570498144e-05
1.5579899497487437,0.7912562814070352,-4.2599571702703905e-05
1.5692462311557789,0.7912562814070352,-4.2599571702703905e-05
1.580502512562814,0.7912562814070352,-4.2599571702703905e-05
1.5917587939698492,0.7912562814070352,-4.2599571702703905e-05
1.6030150753768844,0.7912562814070352,-4.2599571702703905e-05
1.6142713567839195,0.7912562814070352,-4.282826666038543e-05
1.6255276381909547,0.7912562814070352,-4.282826666038543e-05
1.63678391959799,0.7912562814070352,-4.277894929026028e-05
1.648040201005025,0.7912562814070352,-4.300775418183892e-05
1.6592964824120604,0.7912562814070352,-4.295843681171377e-05
1.6705527638190953,0.7912562814070352,-4.290911944158863e-05
1.6818090452261307,0.7912562814070352,-4.31599631816778e-05
1.693065326633166,0.7912562814070352,-4.3110535877655535e-05
1.704321608040201,0.7912562814070352,-4.296225396558874e-05
1.7155778894472362,0.7912562814070352,-4.280480529264578e-05
1.7268341708542714,0.7912562814070352,-4.275548792252063e-05
1.7380904522613065,0.7912562814070352,-4.232143523317045e-05
1.7493467336683417,0.7912562814070352,-4.232143523317045e-05
1.7606030150753769,0.7912562814070352,-4.2043312971466665e-05
1.771859296482412,0.7912562814070352,-4.2043312971466665e-05
1.7831155778894472,0.7912562814070352,-4.199399560134152e-05
1.7943718592964824,0.7912562814070352,-4.1895360861091224e-05
1.8056281407035175,0.7912562814070352,-4.24048120561298e-05
1.8168844221105527,0.7912562814070352,-4.296358062129353e-05
1.8281407035175878,0.7912562814070352,-4.3223706321539494e-05
1.839396984924623,0.7912562814070352,-4.387940666033214e-05
1.8506532663316582,0.7912562814070352,-4.387940666033214e-05
1.8619095477386935,0.7912562814070352,-4.404950755311524e-05
1.8731658291457287,0.7912562814070352,-4.448664111231033e-05
1.8844221105527639,0.7912562814070352,-4.5142341451102983e-05
1.895678391959799,0.7912562814070352,-4.5579475010298075e-05
1.9069346733668342,0.7912562814070352,-4.5579475010298075e-05
1.9181909547738694,0.7912562814070352,-4.5402467151348946e-05
1.9294472361809045,0.7912562814070352,-4.5937473062037924e-05
1.9407035175879397,0.7912562814070352,-4.610757395482101e-05
1.9519597989949748,0.7912562814070352,-4.60522011018405e-05
1.96321608040201,0.7912562814070352,-4.590680344139713e-05
1.9744723618090452,0.7912562814070352,-4.6076904334180224e-05
1.9857286432160803,0.7912562814070352,-4.610160756651993e-05
1.9969849246231155,0.7912562814070352,-4.639334346527165e-05
2.0082412060301507,0.7912562814070352,-4.658986841452951e-05
2.019497487437186,0.7912562814070352,-4.669067243137942e-05
2.030753768844221,0.7912562814070352,-4.685945942535252e-05
2.0420100502512564,0.7912562814070352,-4.683172147006775e-05
2.0532663316582918,0.7912562814070352,-4.6932525486917656e-05
2.0645226130653267,0.7912562814070352,-4.74263794022833e-05
2.0757788944723616,0.7912562814070352,-4.757758542755816e-05
2.087035175879397,0.7912562814070352,-4.7879997478107904e-05
2.0982914572864324,0.7912562814070352,-4.803120350338276e-05
2.1095477386934673,0.7912562814070352,-4.837385139347353e-05
2.1208040201005023,0.7912562814070352,-4.881222021597225e-05
2.1320603015075377,0.7912562814070352,-4.954283492013677e-05
2.143316582914573,0.7912562814070352,-4.9688957860969676e-05
2.154572864321608,0.7912562814070352,-5.071690153124197e-05
2.165829145728643,0.7912562814070352,-5.115527035374069e-05
2.1770854271356783,0.7912562814070352,-5.108962827428725e-05
2.1883417085427137,0.7912562814070352,-5.12861532235451e-05
2.1995979899497486,0.7912562814070352,-5.157839910521091e-05
2.2108542713567836,0.7912562814070352,-5.0928265262425846e-05
2.2221105527638194,0.7912562814070352,-4.8977863734070624e-05
2.2333668341708544,0.7912562814070352,-4.832772989128555e-05
2.2446231155778893,0.7912562814070352,-4.7677596048500485e-05
2.2558793969849247,0.7912562814070352,-4.670239528432287e-05
2.26713567839196,0.7912562814070352,-4.507706067736019e-05
2.278391959798995,0.7912562814070352,-4.3776792991790053e-05
2.28964824120603,0.7912562814070352,-4.215145838482738e-05
2.3009045226130653,0.7912562814070352,-4.215145838482738e-05
2.3121608040201007,0.7912562814070352,-4.1963085984978365e-05
2.3234170854271357,0.7912562814070352,-4.139796878543131e-05
2.3346733668341706,0.7912562814070352,-4.045610678618623e-05
2.345929648241206,0.7912562814070352,-4.007936198648818e-05
2.3571859296482414,0.7912562814070352,-3.913749998724307e-05
2.3684422110552763,0.7912562814070352,-3.8384010387846986e-05
2.3796984924623112,0.7912562814070352,-3.725377598875286e-05
2.390954773869347,0.7912562814070352,-3.687703118905482e-05
2.402211055276382,0.7912562814070352,-3.65736003680417e-05
2.413467336683417,0.7912562814070352,-3.6270169547028594e-05
2.4247236180904523,0.7912562814070352,-3.592499428353635e-05
2.4359798994974877,0.7912562814070352,-3.466952655700477e-05
2.4472361809045227,0.7912562814070352,-3.4439409714676594e-05
2.4584924623115576,0.7912562814070352,-3.397917603002025e-05
2.469748743718593,0.7912562814070352,-3.3864117608856166e-05
2.4810050251256284,0.7912562814070352,-3.374905918769209e-05
2.4922613065326633,0.7912562814070352,-3.351894234536392e-05
2.5035175879396983,0.7912562814070352,-3.310045310318672e-05
2.5147738693467336,0.7912562814070352,-3.2985394682022636e-05
2.526030150753769,0.7912562814070352,-3.2870336260858556e-05
2.537286432160804,0.7912562814070352,-3.275527783969447e-05
2.548542713567839,0.7912562814070352,-3.275527783969447e-05
2.5597989949748743,0.7912562814070352,-3.264021941853038e-05
2.5710552763819097,0.7912562814070352,-3.241010257620222e-05
2.5823115577889446,0.7912562814070352,-3.217998573387405e-05
2.59356783919598,0.7912562814070352,-3.1531379649368685e-05
2.6048241206030154,0.7912562814070352,-3.1531379649368685e-05
2.6160804020100503,0.7912562814070352,-3.1531379649368685e-05
2.6273366834170853,0.7912562814070352,-3.1531379649368685e-05
2.6385929648241206,0.7912562814070352,-3.1531379649368685e-05
2.649849246231156,0.7912562814070352,-3.1531379649368685e-05
2.661105527638191,0.7912562814070352,-3.1531379649368685e-05
2.672361809045226,0.7912562814070352,-3.1531379649368685e-05
2.6836180904522617,0.7912562814070352,-3.1531379649368685e-05
2.6948743718592967,0.7912562814070352,-3.1531379649368685e-05
2.7061306532663316,0.7912562814070352,-3.1531379649368685e-05
2.7173869346733666,0.7912562814070352,-3.1531379649368685e-05
2.7286432160804024,0.7912562814070352,-3.1531379649368685e-05
2.7398994974874373,0.7912562814070352,-3.1531379649368685e-05
2.7511557788944723,0.7912562814070352,-3.1531379649368685e-05
2.762412060301507,0.7912562814070352,-3.1531379649368685e-05
2.773668341708543,0.7912562814070352,-3.1531379649368685e-05
2.784924623115578,0.7912562814070352,-3.1531379649368685e-05
2.796180904522613,0.7912562814070352,-3.1531379649368685e-05
2.807437185929648,0.7912562814070352,-3.1531379649368685e-05
2.8186934673366837,0.7912562814070352,-3.1531379649368685e-05
2.8299497487437186,0.7912562814070352,-3.1531379649368685e-05
2.8412060301507536,0.7912562814070352,-3.1531379649368685e-05
2.8524623115577894,0.7912562814070352,-3.1531379649368685e-05
2.8637185929648243,0.7912562814070352,-3.1531379649368685e-05
2.8749748743718593,0.7912562814070352,-3.1531379649368685e-05
2.886231155778894,0.7912562814070352,-3.1531379649368685e-05
2.89748743718593,0.7912562814070352,-3.1531379649368685e-05
2.908743718592965,0.7912562814070352,-3.1531379649368685e-05
2.92,0.7912562814070352,-3.1531379649368685e-05
0.6799999999999999,0.8025125628140704,-5.0880340613878154e-05
0.6912562814070351,0.8025125628140704,-5.0880340613878154e-05
0.7025125628140703,0.8025125628140704,-5.0880340613878154e-05
0.7137688442211054,0.8025125628140704,-5.0880340613878154e-05
0.7250251256281406,0.8025125628140704,-5.0880340613878154e-05
0.7362814070351759,0.8025125628140704,-5.0880340613878154e-05
0.747537688442211,0.8025125628140704,-5.0880340613878154e-05
0.7587939698492462,0.8025125628140704,-5.0880340613878154e-05
0.7700502512562813,0.8025125628140704,-5.0880340613878154e-05
0.7813065326633165,0.8025125628140704,-5.0880340613878154e-05
0.7925628140703517,0.8025125628140704,-5.0880340613878154e-05
0.8038190954773868,0.8025125628140704,-5.0880340613878154e-05
0.8150753768844221,0.8025125628140704,-5.0880340613878154e-05
0.8263316582914573,0.8025125628140704,-5.0880340613878154e-05
0.8375879396984924,0.8025125628140704,-5.0880340613878154e-05
0.8488442211055276,0.8025125628140704,-5.0880340613878154e-05
0.8601005025125628,0.8025125628140704,-5.0880340613878154e-05
0.8713567839195979,0.8025125628140704,-5.0880340613878154e-05
0.8826130653266331,0.8025125628140704,-5.0880340613878154e-05
0.8938693467336682,0.8025125628140704,-5.0880340613878154e-05
0.9051256281407034,0.8025125628140704,-5.0880340613878154e-05
0.9163819095477386,0.8025125628140704,-5.0880340613878154e-05
0.9276381909547738,0.8025125628140704,-5.0880340613878154e-05
0.938894472361809,0.8025125628140704,-5.0880340613878154e-05
0.9501507537688442,0.8025125628140704,-5.0880340613878154e-05
0.9614070351758793,0.8025125628140704,-5.0880340613878154e-05
0.9726633165829145,0.8025125628140704,-5.0880340613878154e-05
0.9839195979899498,0.8025125628140704,-5.0880340613878154e-05
0.9951758793969849,0.8025125628140704,-5.0880340613878154e-05
1.00643216080402,0.8025125628140704,-5.0880340613878154e-05
1.0176884422110553,0.8025125628140704,-5.099745866494704e-05
1.0289447236180904,0.8025125628140704,-5.1231694767084824e-05
1.0402010050251256,0.8025125628140704,-5.134881281815372e-05
1.0514572864321607,0.8025125628140704,-5.134881281815372e-05
1.062713567839196,0.8025125628140704,-5.163034815324926e-05
1.073969849246231,0.8025125628140704,-5.163034815324926e-05
1.0852261306532662,0.8025125628140704,-5.148443806798111e-05
1.0964824120603014,0.8025125628140704,-5.160155611905e-05
1.1077386934673368,0.8025125628140704,-5.160155611905e-05
1.1189949748743717,0.8025125628140704,-5.122119006384983e-05
1.130251256281407,0.8025125628140704,-5.115137124573869e-05
1.141507537688442,0.8025125628140704,-5.1081552427627556e-05
1.1527638190954774,0.8025125628140704,-5.0441713773782274e-05
1.1640201005025126,0.8025125628140704,-5.0061347718582105e-05
1.1752763819095478,0.8025125628140704,-4.957636337011235e-05
1.186532663316583,0.8025125628140704,-4.9471635142945644e-05
1.197788944723618,0.8025125628140704,-4.9436725733890076e-05
1.2090452261306532,0.8025125628140704,-4.9436725733890076e-05
1.2203015075376884,0.8025125628140704,-4.9436725733890076e-05
1.2315577889447236,0.8025125628140704,-4.786855490318244e-05
1.2428140703517587,0.8025125628140704,-4.743505894946755e-05
1.2540703517587939,0.8025125628140704,-4.695224562562752e-05
1.265326633165829,0.8025125628140704,-4.695224562562752e-05
1.2765829145728644,0.8025125628140704,-4.695224562562752e-05
1.2878391959798994,0.8025125628140704,-4.626166213502968e-05
1.2990954773869348,0.8025125628140704,-4.582827611521191e-05
1.3103517587939697,0.8025125628140704,-4.582827611521191e-05
1.321608040201005,0.8025125628140704,-4.479234591236657e-05
1.33286432160804,0.8025125628140704,-4.453514844158648e-05
1.3441206030150754,0.8025125628140704,-4.4020643566129196e-05
1.3553768844221106,0.8025125628140704,-4.367540678777883e-05
1.3666331658291457,0.8025125628140704,-4.2935395993158716e-05
1.377889447236181,0.8025125628140704,-4.228342450610888e-05
1.389145728643216,0.8025125628140704,-4.228342450610888e-05
1.4004020100502512,0.8025125628140704,-4.228342450610888e-05
1.4116582914572864,0.8025125628140704,-4.23544509230532e-05
1.4229145728643215,0.8025125628140704,-4.2515519946576844e-05
1.4341708542713567,0.8025125628140704,-4.2636083601440545e-05
1.4454271356783919,0.8025125628140704,-4.295866138407632e-05
1.456683417085427,0.8025125628140704,-4.295068306680535e-05
1.4679396984924624,0.8025125628140704,-4.306243472020385e-05
1.4791959798994974,0.8025125628140704,-4.306243472020385e-05
1.4904522613065327,0.8025125628140704,-4.306243472020385e-05
1.5017085427135677,0.8025125628140704,-4.3061994984615356e-05
1.512964824120603,0.8025125628140704,-4.302126974816118e-05
1.524221105527638,0.8025125628140704,-4.292302895651664e-05
1.5354773869346734,0.8025125628140704,-4.276152019740451e-05
1.5467336683417086,0.8025125628140704,-4.2599791570498144e-05
1.5579899497487437,0.8025125628140704,-4.2599571702703905e-05
1.5692462311557789,0.8025125628140704,-4.2599571702703905e-05
1.580502512562814,0.8025125628140704,-4.2599571702703905e-05
1.5917587939698492,0.8025125628140704,-4.2599571702703905e-05
1.6030150753768844,0.8025125628140704,-4.2599571702703905e-05
1.6142713567839195,0.8025125628140704,-4.282826666038543e-05
1.6255276381909547,0.8025125628140704,-4.282826666038543e-05
1.63678391959799,0.8025125628140704,-4.277894929026028e-05
1.648040201005025,0.8025125628140704,-4.300775418183892e-05
1.6592964824120604,0.8025125628140704,-4.295843681171377e-05
1.6705527638190953,0.8025125628140704,-4.290911944158863e-05
1.6818090452261307,0.8025125628140704,-4.31599631816778e-05
1.693065326633166,0.8025125628140704,-4.3110535877655535e-05
1.704321608040201,0.8025125628140704,-4.296225396558874e-05
1.7155778894472362,0.8025125628140704,-4.280480529264578e-05
1.7268341708542714,0.8025125628140704,-4.275548792252063e-05
1.7380904522613065,0.8025125628140704,-4.232143523317045e-05
