v АК,v ЦН,I nm
0.6799999999999999,0.78,537.3915249999997
0.6912562814070351,0.78,537.3915249999997
0.7025125628140703,0.78,537.3915249999997
0.7137688442211054,0.78,537.3915249999997
0.7250251256281406,0.78,537.3915249999997
0.7362814070351759,0.78,537.3915249999997
0.747537688442211,0.78,537.3915249999997
0.7587939698492462,0.78,537.3915249999997
0.7700502512562813,0.78,537.3915249999997
0.7813065326633165,0.78,537.3915249999997
0.7925628140703517,0.78,537.3915249999997
0.8038190954773868,0.78,537.3915249999997
0.8150753768844221,0.78,537.3915249999997
0.8263316582914573,0.78,537.3915249999997
0.8375879396984924,0.78,537.3915249999997
0.8488442211055276,0.78,537.3915249999997
0.8601005025125628,0.78,537.3915249999997
0.8713567839195979,0.78,537.3915249999997
0.8826130653266331,0.78,537.3915249999997
0.8938693467336682,0.78,537.3915249999997
0.9051256281407034,0.78,537.3915249999997
0.9163819095477386,0.78,537.3915249999997
0.9276381909547738,0.78,537.3915249999997
0.938894472361809,0.78,537.3915249999997
0.9501507537688442,0.78,537.3915249999997
0.9614070351758793,0.78,537.3915249999997
0.9726633165829145,0.78,537.3915249999997
0.9839195979899498,0.78,537.3915249999997
0.9951758793969849,0.78,537.3915249999997
1.00643216080402,0.78,537.3915249999997
1.0176884422110553,0.78,537.2535249999997
1.0289447236180904,0.78,537.2535249999997
1.0402010050251256,0.78,537.2535249999997
1.0514572864321607,0.78,537.1155249999997
1.062713567839196,0.78,537.0465249999997
1.073969849246231,0.78,536.9775249999998
1.0852261306532662,0.78,536.9516499999997
1.0964824120603014,0.78,536.9516499999997
1.1077386934673368,0.78,536.9516499999997
1.1189949748743717,0.78,536.9516499999997
1.130251256281407,0.78,536.9516499999997
1.141507537688442,0.78,536.9516499999997
1.1527638190954774,0.78,536.9516499999997
1.1640201005025126,0.78,536.9516499999997
1.1752763819095478,0.78,536.9516499999997
1.186532663316583,0.78,536.9516499999997
1.197788944723618,0.78,536.9516499999997
1.2090452261306532,0.78,536.9516499999997
1.2203015075376884,0.78,536.9516499999997
1.2315577889447236,0.78,537.0206499999997
1.2428140703517587,0.78,537.1327749999997
1.2540703517587939,0.78,537.3397749999997
1.265326633165829,0.78,537.3397749999997
1.2765829145728644,0.78,537.4087749999997
1.2878391959798994,0.78,537.4087749999997
1.2990954773869348,0.78,537.4087749999997
1.3103517587939697,0.78,537.3828999999996
1.321608040201005,0.78,537.3828999999996
1.33286432160804,0.78,537.3828999999996
1.3441206030150754,0.78,537.3570249999996
1.3553768844221106,0.78,537.4173999999996
1.3666331658291457,0.78,537.4087749999995
1.377889447236181,0.78,537.3828999999995
1.389145728643216,0.78,537.4260249999995
1.4004020100502512,0.78,537.4260249999995
1.4116582914572864,0.78,537.3828999999995
1.4229145728643215,0.78,537.3828999999995
1.4341708542713567,0.78,537.3828999999995
1.4454271356783919,0.78,537.3397749999996
1.456683417085427,0.78,537.3052499999997
1.4679396984924624,0.78,537.3052499999997
1.4791959798994974,0.78,537.2621249999996
1.4904522613065327,0.78,537.2189999999997
1.5017085427135677,0.78,537.2189999999997
1.512964824120603,0.78,537.2189999999997
1.524221105527638,0.78,537.2189999999997
