v АК,v ЦН,weight
1.9451256281407034,0.21055276381909543,0.19135319762023137
1.9549748743718591,0.21055276381909543,0.19135319762023137
1.9648241206030148,0.21055276381909543,0.1908793025946212
1.9746733668341707,0.21055276381909543,0.1908793025946212
1.9845226130653264,0.21055276381909543,0.1908793025946212
1.9943718592964823,0.21055276381909543,0.1908793025946212
2.004221105527638,0.21055276381909543,0.1908793025946212
2.014070351758794,0.21055276381909543,0.1908793025946212
2.0239195979899494,0.21055276381909543,0.1908793025946212
2.0337688442211053,0.21055276381909543,0.1908793025946212
2.043618090452261,0.21055276381909543,0.1908793025946212
2.0534673366834166,0.21055276381909543,0.1908793025946212
2.0633165829145725,0.21055276381909543,0.1908793025946212
2.0731658291457284,0.21055276381909543,0.1908793025946212
2.0830150753768844,0.21055276381909543,0.1908793025946212
2.09286432160804,0.21055276381909543,0.1908793025946212
2.1027135678391957,0.21055276381909543,0.1908793025946212
2.1125628140703516,0.21055276381909543,0.1908793025946212
2.122412060301507,0.21055276381909543,0.1908793025946212
2.132261306532663,0.21055276381909543,0.1908793025946212
2.142110552763819,0.21055276381909543,0.1908793025946212
2.1519597989949744,0.21055276381909543,0.1908793025946212
2.1618090452261303,0.21055276381909543,0.1908793025946212
2.171658291457286,0.21055276381909543,0.1908793025946212
2.181507537688442,0.21055276381909543,0.1908793025946212
2.1913567839195975,0.21055276381909543,0.1908793025946212
2.2012060301507534,0.21055276381909543,0.1908793025946212
2.2110552763819094,0.21055276381909543,0.1908793025946212
2.220904522613065,0.21055276381909543,0.1908793025946212
2.2307537688442207,0.21055276381909543,0.1908793025946212
2.2406030150753766,0.21055276381909543,0.1908793025946212
2.2504522613065325,0.21055276381909543,0.1908793025946212
2.260301507537688,0.21055276381909543,0.1908793025946212
2.270150753768844,0.21055276381909543,0.1908793025946212
2.28,0.21055276381909543,0.1908793025946212
0.32,0.2211055276381909,0.2225752235095076
0.3298492462311558,0.2211055276381909,0.2225752235095076
0.33969849246231154,0.2211055276381909,0.2225752235095076
0.34954773869346734,0.2211055276381909,0.2225752235095076
0.35939698492462313,0.2211055276381909,0.2225752235095076
0.3692462311557789,0.2211055276381909,0.2225752235095076
0.37909547738693467,0.2211055276381909,0.2225752235095076
0.38894472361809046,0.2211055276381909,0.2225752235095076
0.3987939698492462,0.2211055276381909,0.2225752235095076
0.408643216080402,0.2211055276381909,0.2225752235095076
0.4184924623115578,0.2211055276381909,0.2225752235095076
0.4283417085427136,0.2211055276381909,0.2225752235095076
0.4381909547738693,0.2211055276381909,0.2225752235095076
0.4480402010050251,0.2211055276381909,0.2225752235095076
0.45788944723618086,0.2211055276381909,0.2225752235095076
0.46773869346733665,0.2211055276381909,0.2225752235095076
0.47758793969849245,0.2211055276381909,0.2225752235095076
0.48743718592964824,0.2211055276381909,0.2225752235095076
0.49728643216080404,0.2211055276381909,0.2225752235095076
0.5071356783919598,0.2211055276381909,0.2225752235095076
0.5169849246231155,0.2211055276381909,0.2225752235095076
0.5268341708542713,0.2211055276381909,0.2225752235095076
0.5366834170854271,0.2211055276381909,0.2225752235095076
0.5465326633165829,0.2211055276381909,0.2225752235095076
0.5563819095477387,0.2211055276381909,0.2225752235095076
0.5662311557788944,0.2211055276381909,0.2225752235095076
0.5760804020100503,0.2211055276381909,0.2225752235095076
0.585929648241206,0.2211055276381909,0.2225752235095076
0.5957788944723618,0.2211055276381909,0.2225752235095076
0.6056281407035176,0.2211055276381909,0.2225752235095076
0.6154773869346734,0.2211055276381909,0.2225752235095076
0.6253266331658291,0.2211055276381909,0.2233740620788777
0.6351758793969848,0.2211055276381909,0.2233740620788777
0.6450251256281407,0.2211055276381909,0.2241729006482478
0.6548743718592964,0.2211055276381909,0.2241729006482478
0.6647236180904522,0.2211055276381909,0.2249717392176179
0.674572864321608,0.2211055276381909,0.225770577786988
0.6844221105527637,0.2211055276381909,0.22656941635635813
0.6942713567839196,0.2211055276381909,0.22736825492572824
0.7041206030150753,0.2211055276381909,0.22816709349509834
0.7139698492462312,0.2211055276381909,0.22816709349509834
0.7238190954773869,0.2211055276381909,0.22816709349509834
0.7336683417085427,0.2211055276381909,0.22816709349509834
0.7435175879396985,0.2211055276381909,0.22604837526733573
0.7533668341708541,0.2211055276381909,0.22420968405692382
0.76321608040201,0.2211055276381909,0.22420968405692382
0.7730653266331657,0.2211055276381909,0.22209096582916116
0.7829145728643215,0.2211055276381909,0.22127183015633106
0.7927638190954773,0.2211055276381909,0.21997224760139855
0.8026130653266331,0.2211055276381909,0.21997224760139855
0.8124623115577889,0.2211055276381909,0.21997224760139855
0.8223115577889446,0.2211055276381909,0.21997224760139855
0.8321608040201005,0.2211055276381909,0.21997224760139855
0.8420100502512562,0.2211055276381909,0.21915311192856843
0.8518592964824121,0.2211055276381909,0.21915311192856843
0.8617085427135678,0.2211055276381909,0.2175148405829082
0.8715577889447235,0.2211055276381909,0.2162152580279757
0.8814070351758794,0.2211055276381909,0.2162152580279757
0.8912562814070351,0.2211055276381909,0.2136160929181107
0.901105527638191,0.2211055276381909,0.21197782157245046
0.9109547738693466,0.2211055276381909,0.2111586858996203
0.9208040201005023,0.2211055276381909,0.21033955022679018
0.9306532663316582,0.2211055276381909,0.20952041455396006
0.9405025125628139,0.2211055276381909,0.20952041455396006
0.9503517587939698,0.2211055276381909,0.20952041455396006
0.9602010050251255,0.2211055276381909,0.20822083199902758
0.9700502512562814,0.2211055276381909,0.20740169632619745
0.9798994974874371,0.2211055276381909,0.2057634249805372
0.9897487437185928,0.2211055276381909,0.2057634249805372
0.9995979899497487,0.2211055276381909,0.20494428930770708
1.0094472361809044,0.2211055276381909,0.20514470917245875
1.0192964824120603,0.2211055276381909,0.20432557349962863
1.029145728643216,0.2211055276381909,0.20432557349962863
1.0389949748743719,0.2211055276381909,0.20186816648113828
1.0488442211055276,0.2211055276381909,0.20186816648113828
1.0586934673366832,0.2211055276381909,0.20104903080830816
1.0685427135678391,0.2211055276381909,0.20104903080830816
1.0783919597989948,0.2211055276381909,0.20104903080830816
1.0882412060301507,0.2211055276381909,0.20104903080830816
1.0980904522613064,0.2211055276381909,0.20104903080830816
1.1079396984924623,0.2211055276381909,0.20104903080830816
1.117788944723618,0.2211055276381909,0.20104903080830816
1.1276381909547737,0.2211055276381909,0.20104903080830816
1.1374874371859296,0.2211055276381909,0.20104903080830816
1.1473366834170853,0.2211055276381909,0.20104903080830816
1.1571859296482412,0.2211055276381909,0.20104903080830816
1.1670351758793969,0.2211055276381909,0.2015294776904105
1.1768844221105526,0.2211055276381909,0.20071034201758037
1.1867336683417085,0.2211055276381909,0.2002144849417949
1.1965829145728641,0.2211055276381909,0.2002144849417949
1.20643216080402,0.2211055276381909,0.2002144849417949
1.2162814070351757,0.2211055276381909,0.19939534926896477
1.2261306532663316,0.2211055276381909,0.20037165322685263
1.2359798994974873,0.2211055276381909,0.20037165322685263
1.245829145728643,0.2211055276381909,0.20085210010895502
1.255678391959799,0.2211055276381909,0.20085210010895502
1.2655276381909546,0.2211055276381909,0.20085210010895502
1.2753768844221105,0.2211055276381909,0.2013325469910574
1.2852261306532662,0.2211055276381909,0.2013325469910574
1.295075376884422,0.2211055276381909,0.1993250721935808
1.3049246231155778,0.2211055276381909,0.19980551907568317
1.3147738693467335,0.2211055276381909,0.19898638340285302
1.3246231155778894,0.2211055276381909,0.1981672477300229
1.334472361809045,0.2211055276381909,0.1981672477300229
1.344321608040201,0.2211055276381909,0.19926856268938303
1.3541708542713566,0.2211055276381909,0.19926856268938303
1.3640201005025125,0.2211055276381909,0.19926856268938303
1.3738693467336682,0.2211055276381909,0.19926856268938303
1.3837185929648241,0.2211055276381909,0.1984494270165529
1.3935678391959798,0.2211055276381909,0.1989298738986553
1.4034170854271355,0.2211055276381909,0.1989298738986553
1.4132663316582914,0.2211055276381909,0.1989298738986553
1.423115577889447,0.2211055276381909,0.19949734494604404
1.432964824120603,0.2211055276381909,0.19785907360038377
1.4428140703517587,0.2211055276381909,0.19785907360038377
1.4526633165829146,0.2211055276381909,0.19785907360038377
1.4625125628140703,0.2211055276381909,0.19785907360038377
1.472361809045226,0.2211055276381909,0.19785907360038377
1.4822110552763819,0.2211055276381909,0.19703993792755364
1.4920603015075375,0.2211055276381909,0.19703993792755364
1.5019095477386935,0.2211055276381909,0.19703993792755364
1.5117587939698491,0.2211055276381909,0.19703993792755364
