v AA,v TC,height75
3.301507537688442,0.62,0.1505360705973325
3.315577889447236,0.62,0.1505360705973325
3.32964824120603,0.62,0.1505360705973325
3.343718592964824,0.62,0.1505360705973325
3.3577889447236178,0.62,0.1505360705973325
3.371859296482412,0.62,0.1505360705973325
3.385929648241206,0.62,0.1505360705973325
3.4,0.62,0.1505360705973325
0.6,0.6333668341708543,0.19584632155671908
0.614070351758794,0.6333668341708543,0.19584632155671908
0.6281407035175879,0.6333668341708543,0.19584632155671908
0.6422110552763819,0.6333668341708543,0.19584632155671908
0.6562814070351759,0.6333668341708543,0.19584632155671908
0.6703517587939698,0.6333668341708543,0.19584632155671908
0.6844221105527638,0.6333668341708543,0.19584632155671908
0.6984924623115578,0.6333668341708543,0.19584632155671908
0.7125628140703517,0.6333668341708543,0.19584632155671908
0.7266331658291457,0.6333668341708543,0.19584632155671908
0.7407035175879397,0.6333668341708543,0.19584632155671908
0.7547738693467336,0.6333668341708543,0.19584632155671908
0.7688442211055276,0.6333668341708543,0.19584632155671908
0.7829145728643215,0.6333668341708543,0.19584632155671908
0.7969849246231155,0.6333668341708543,0.19584632155671908
0.8110552763819094,0.6333668341708543,0.19584632155671908
0.8251256281407034,0.6333668341708543,0.19584632155671908
0.8391959798994975,0.6333668341708543,0.19584632155671908
0.8532663316582914,0.6333668341708543,0.19584632155671908
0.8673366834170854,0.6333668341708543,0.19584632155671908
0.8814070351758794,0.6333668341708543,0.19584632155671908
0.8954773869346733,0.6333668341708543,0.19584632155671908
0.9095477386934673,0.6333668341708543,0.19584632155671908
0.9236180904522613,0.6333668341708543,0.19584632155671908
0.9376884422110552,0.6333668341708543,0.19584632155671908
0.9517587939698492,0.6333668341708543,0.19584632155671908
0.9658291457286432,0.6333668341708543,0.19584632155671908
0.9798994974874371,0.6333668341708543,0.19584632155671908
0.9939698492462311,0.6333668341708543,0.19584632155671908
1.0080402010050251,0.6333668341708543,0.19608944020864733
1.022110552763819,0.6333668341708543,0.19461854913964563
1.0361809045226131,0.6333668341708543,0.1947796990856455
1.050251256281407,0.6333668341708543,0.19340020395982577
1.064321608040201,0.6333668341708543,0.19380447255775385
1.0783919597989948,0.6333668341708543,0.19404759120968207
1.092462311557789,0.6333668341708543,0.19404759120968207
1.1065326633165828,0.6333668341708543,0.19420874115568193
1.120603015075377,0.6333668341708543,0.19420874115568193
1.1346733668341709,0.6333668341708543,0.1938920161953958
1.1487437185929648,0.6333668341708543,0.19222083725121236
1.1628140703517587,0.6333668341708543,0.19222083725121236
1.1768844221105526,0.6333668341708543,0.19206247477106933
1.1909547738693467,0.6333668341708543,0.19182493105085477
1.2050251256281408,0.6333668341708543,0.1916665685707117
1.2190954773869347,0.6333668341708543,0.189894318244448
1.2331658291457286,0.6333668341708543,0.18838150178040763
1.2472361809045225,0.6333668341708543,0.187084332469291
1.2613065326633164,0.6333668341708543,0.18603567843308016
1.2753768844221105,0.6333668341708543,0.18472759053464602
1.2894472361809044,0.6333668341708543,0.18288971632444778
1.3035175879396985,0.6333668341708543,0.18085803213596074
1.3175879396984924,0.6333668341708543,0.18085803213596074
1.3316582914572863,0.6333668341708543,0.17778143730967286
1.3457286432160802,0.6333668341708543,0.1758884710823841
1.3597989949748743,0.6333668341708543,0.17459504516967736
1.3738693467336682,0.6333668341708543,0.1703160296397796
1.3879396984924623,0.6333668341708543,0.16133780550584598
1.4020100502512562,0.6333668341708543,0.16008442290402894
1.4160804020100501,0.6333668341708543,0.16153161548413472
1.430150753768844,0.6333668341708543,0.16153161548413472
1.444221105527638,0.6333668341708543,0.16292983341118444
1.458291457286432,0.6333668341708543,0.16432805133823417
1.4723618090452262,0.6333668341708543,0.16498711699086935
1.48643216080402,0.6333668341708543,0.16564618264350453
1.500502512562814,0.6333668341708543,0.16776799686060712
1.5145728643216079,0.6333668341708543,0.1670288445861926
1.5286432160804018,0.6333668341708543,0.16555054003736355
1.5427135678391959,0.6333668341708543,0.16543934144686098
1.55678391959799,0.6333668341708543,0.16459039185873886
1.570854271356784,0.6333668341708543,0.16533847547531982
1.5849246231155778,0.6333668341708543,0.16459932320090528
1.5989949748743717,0.6333668341708543,0.16459932320090528
1.6130653266331656,0.6333668341708543,0.16689024200373298
1.6271356783919595,0.6333668341708543,0.16689024200373298
1.6412060301507538,0.6333668341708543,0.16765388160467554
1.6552763819095477,0.6333668341708543,0.1699448004075032
1.6693467336683416,0.6333668341708543,0.17223571921033093
1.6834170854271355,0.6333668341708543,0.1745266380131586
1.6974874371859294,0.6333668341708543,0.1760539172150437
1.7115577889447233,0.6333668341708543,0.16980268896350686
1.7256281407035177,0.6333668341708543,0.16641667368260837
1.7396984924623116,0.6333668341708543,0.16053047759042846
1.7537688442211055,0.6333668341708543,0.159697083986668
1.7678391959798994,0.6333668341708543,0.1551670228625069
1.7819095477386933,0.6333668341708543,0.1504094985306264
1.7959798994974872,0.6333668341708543,0.14422802428190748
1.8100502512562815,0.6333668341708543,0.143394630678147
1.8241206030150754,0.6333668341708543,0.14398518699122503
1.8381909547738693,0.6333668341708543,0.14487102146084205
1.8522613065326632,0.6333668341708543,0.1459843191381784
1.866331658291457,0.6333668341708543,0.14657487545125641
1.880402010050251,0.6333668341708543,0.14775598807741244
1.8944723618090449,0.6333668341708543,0.14893710070356844
1.9085427135678392,0.6333668341708543,0.14806865998562752
1.9226130653266331,0.6333668341708543,0.14871439349072688
1.936683417085427,0.6333668341708543,0.14979434735479671
1.950753768844221,0.6333668341708543,0.1501172141073464
1.9648241206030148,0.6333668341708543,0.15076294761244577
1.9788944723618087,0.6333668341708543,0.1503287272534753
1.992964824120603,0.6333668341708543,0.14859184581759344
2.007035175879397,0.6333668341708543,0.1511859739047036
2.021105527638191,0.6333668341708543,0.154325675957205
2.0351758793969847,0.6333668341708543,0.1577882447622561
2.0492462311557786,0.6333668341708543,0.16244212103779784
2.0633165829145725,0.6333668341708543,0.16363342850828846
2.077386934673367,0.6333668341708543,0.17153836044275242
2.091457286432161,0.6333668341708543,0.17305253466579273
2.1055276381909547,0.6333668341708543,0.17641969992601345
2.1195979899497486,0.6333668341708543,0.16742887407144275
2.1336683417085425,0.6333668341708543,0.16137561619130183
2.1477386934673364,0.6333668341708543,0.15906415493914808
2.1618090452261307,0.6333668341708543,0.15007332908457735
2.1758793969849246,0.6333668341708543,0.14776186783242362
2.1899497487437185,0.6333668341708543,0.14268858959209982
2.2040201005025124,0.6333668341708543,0.13787033050582032
2.2180904522613063,0.6333668341708543,0.134462821199662
2.2321608040201,0.6333668341708543,0.13105531189350367
2.246231155778894,0.6333668341708543,0.1292538889494385
2.2603015075376884,0.6333668341708543,0.1253960239072639
2.2743718592964823,0.6333668341708543,0.12057776482098444
2.2884422110552762,0.6333668341708543,0.12012740908496813
2.30251256281407,0.6333668341708543,0.11967705334895185
2.316582914572864,0.6333668341708543,0.12195182076764347
2.330653266331658,0.6333668341708543,0.1274463462661757
2.3447236180904523,0.6333668341708543,0.1296249171607689
2.358793969849246,0.6333668341708543,0.13401733422300027
2.37286432160804,0.6333668341708543,0.13619590511759347
2.386934673366834,0.6333668341708543,0.1416904306161257
2.401005025125628,0.6333668341708543,0.1438690015107189
2.4150753768844218,0.6333668341708543,0.14513785701720808
2.429145728643216,0.6333668341708543,0.14846344091618344
2.44321608040201,0.6333668341708543,0.15077348360792
2.457286432160804,0.6333668341708543,0.15309634928866084
2.471356783919598,0.6333668341708543,0.15426900827105158
2.4854271356783917,0.6333668341708543,0.15441330305719922
2.4994974874371856,0.6333668341708543,0.15564688329064347
2.51356783919598,0.6333668341708543,0.15558596203958996
2.527638190954774,0.6333668341708543,0.1533265705223364
2.5417085427135677,0.6333668341708543,0.15327333722200195
2.5557788944723616,0.6333668341708543,0.15202179896126816
2.5698492462311555,0.6333668341708543,0.1508921032026414
2.5839195979899494,0.6333668341708543,0.14964056494190764
2.5979899497487433,0.6333668341708543,0.14851086918328085
2.6120603015075377,0.6333668341708543,0.14945780118874716
2.6261306532663315,0.6333668341708543,0.15090865982247337
2.6402010050251254,0.6333668341708543,0.1530006634880045
2.6542713567839193,0.6333668341708543,0.1544515221217307
2.6683417085427137,0.6333668341708543,0.15539845412719697
2.6824120603015076,0.6333668341708543,0.15584145950440337
2.6964824120603015,0.6333668341708543,0.15684931276092315
2.7105527638190954,0.6333668341708543,0.1572593533980032
2.7246231155778893,0.6333668341708543,0.15738271352558147
2.738693467336683,0.6333668341708543,0.15728882753440163
2.7527638190954775,0.6333668341708543,0.15717026951770613
2.7668341708542714,0.6333668341708543,0.15707638352652625
2.7809045226130653,0.6333668341708543,0.15703184158637773
2.794974874371859,0.6333668341708543,0.15705651361189338
2.809045226130653,0.6333668341708543,0.15672551158732256
2.823115577889447,0.6333668341708543,0.15643905150290027
2.837185929648241,0.6333668341708543,0.15574757331736017
2.8512562814070352,0.6333668341708543,0.15524866922506253
2.865326633165829,0.6333668341708543,0.15448797707385825
2.879396984924623,0.6333668341708543,0.1542261890149516
2.893467336683417,0.6333668341708543,0.1538211709138338
2.907537688442211,0.6333668341708543,0.15344740832686812
2.9216080402010047,0.6333668341708543,0.15311148474269096
2.935678391959799,0.6333668341708543,0.1526635866304547
2.949748743718593,0.6333668341708543,0.15243963757433657
2.963819095477387,0.6333668341708543,0.15199173946210034
2.9778894472361808,0.6333668341708543,0.151431866821805
2.9919597989949747,0.6333668341708543,0.15076001965345065
3.0060301507537686,0.6333668341708543,0.1505360705973325
3.020100502512563,0.6333668341708543,0.1505360705973325
3.034170854271357,0.6333668341708543,0.1505360705973325
3.0482412060301507,0.6333668341708543,0.1505360705973325
3.0623115577889446,0.6333668341708543,0.1505360705973325
3.0763819095477385,0.6333668341708543,0.1505360705973325
3.0904522613065324,0.6333668341708543,0.1505360705973325
3.1045226130653267,0.6333668341708543,0.1505360705973325
3.1185929648241206,0.6333668341708543,0.1505360705973325
3.1326633165829145,0.6333668341708543,0.1505360705973325
3.1467336683417084,0.6333668341708543,0.1505360705973325
3.1608040201005023,0.6333668341708543,0.1505360705973325
3.174874371859296,0.6333668341708543,0.1505360705973325
3.18894472361809,0.6333668341708543,0.1505360705973325
3.2030150753768845,0.6333668341708543,0.1505360705973325
3.2170854271356784,0.6333668341708543,0.1505360705973325
3.2311557788944723,0.6333668341708543,0.1505360705973325
3.245226130653266,0.6333668341708543,0.1505360705973325
3.25929648241206,0.6333668341708543,0.1505360705973325
3.273366834170854,0.6333668341708543,0.1505360705973325
3.2874371859296483,0.6333668341708543,0.1505360705973325
3.301507537688442,0.6333668341708543,0.1505360705973325
3.315577889447236,0.6333668341708543,0.1505360705973325
3.32964824120603,0.6333668341708543,0.1505360705973325
3.343718592964824,0.6333668341708543,0.1505360705973325
3.3577889447236178,0.6333668341708543,0.1505360705973325
3.371859296482412,0.6333668341708543,0.1505360705973325
3.385929648241206,0.6333668341708543,0.1505360705973325
3.4,0.6333668341708543,0.1505360705973325
0.6,0.6467336683417085,0.19584632155671908
0.614070351758794,0.6467336683417085,0.19584632155671908
0.6281407035175879,0.6467336683417085,0.19584632155671908
0.6422110552763819,0.6467336683417085,0.19584632155671908
0.6562814070351759,0.6467336683417085,0.19584632155671908
0.6703517587939698,0.6467336683417085,0.19584632155671908
0.6844221105527638,0.6467336683417085,0.19584632155671908
0.6984924623115578,0.6467336683417085,0.19584632155671908
0.7125628140703517,0.6467336683417085,0.19584632155671908
0.7266331658291457,0.6467336683417085,0.19584632155671908
0.7407035175879397,0.6467336683417085,0.19584632155671908
0.7547738693467336,0.6467336683417085,0.19584632155671908
0.7688442211055276,0.6467336683417085,0.19584632155671908
0.7829145728643215,0.6467336683417085,0.19584632155671908
0.7969849246231155,0.6467336683417085,0.19584632155671908
0.8110552763819094,0.6467336683417085,0.19584632155671908
0.8251256281407034,0.6467336683417085,0.19584632155671908
0.8391959798994975,0.6467336683417085,0.19584632155671908
0.8532663316582914,0.6467336683417085,0.19584632155671908
0.8673366834170854,0.6467336683417085,0.19584632155671908
0.8814070351758794,0.6467336683417085,0.19584632155671908
0.8954773869346733,0.6467336683417085,0.19584632155671908
0.9095477386934673,0.6467336683417085,0.19584632155671908
0.9236180904522613,0.6467336683417085,0.19584632155671908
0.9376884422110552,0.6467336683417085,0.19584632155671908
0.9517587939698492,0.6467336683417085,0.19584632155671908
0.9658291457286432,0.6467336683417085,0.19584632155671908
0.9798994974874371,0.6467336683417085,0.19584632155671908
0.9939698492462311,0.6467336683417085,0.19584632155671908
1.0080402010050251,0.6467336683417085,0.19608944020864733
1.022110552763819,0.6467336683417085,0.19461854913964563
1.0361809045226131,0.6467336683417085,0.1947796990856455
1.050251256281407,0.6467336683417085,0.19340020395982577
1.064321608040201,0.6467336683417085,0.19380447255775385
1.0783919597989948,0.6467336683417085,0.19404759120968207
1.092462311557789,0.6467336683417085,0.19404759120968207
1.1065326633165828,0.6467336683417085,0.19420874115568193
1.120603015075377,0.6467336683417085,0.19420874115568193
1.1346733668341709,0.6467336683417085,0.1938920161953958
1.1487437185929648,0.6467336683417085,0.19222083725121236
1.1628140703517587,0.6467336683417085,0.19222083725121236
1.1768844221105526,0.6467336683417085,0.19206247477106933
1.1909547738693467,0.6467336683417085,0.19182493105085477
1.2050251256281408,0.6467336683417085,0.1916665685707117
1.2190954773869347,0.6467336683417085,0.189894318244448
1.2331658291457286,0.6467336683417085,0.18838150178040763
1.2472361809045225,0.6467336683417085,0.187084332469291
1.2613065326633164,0.6467336683417085,0.18603567843308016
1.2753768844221105,0.6467336683417085,0.18472759053464602
1.2894472361809044,0.6467336683417085,0.18288971632444778
1.3035175879396985,0.6467336683417085,0.18085803213596074
1.3175879396984924,0.6467336683417085,0.18085803213596074
1.3316582914572863,0.6467336683417085,0.17778143730967286
1.3457286432160802,0.6467336683417085,0.1758884710823841
1.3597989949748743,0.6467336683417085,0.17459504516967736
1.3738693467336682,0.6467336683417085,0.1703160296397796
1.3879396984924623,0.6467336683417085,0.16133780550584598
1.4020100502512562,0.6467336683417085,0.16008442290402894
1.4160804020100501,0.6467336683417085,0.16153161548413472
1.430150753768844,0.6467336683417085,0.16153161548413472
1.444221105527638,0.6467336683417085,0.16292983341118444
1.458291457286432,0.6467336683417085,0.16432805133823417
1.4723618090452262,0.6467336683417085,0.16498711699086935
1.48643216080402,0.6467336683417085,0.16564618264350453
1.500502512562814,0.6467336683417085,0.16776799686060712
1.5145728643216079,0.6467336683417085,0.1670288445861926
1.5286432160804018,0.6467336683417085,0.16555054003736355
1.5427135678391959,0.6467336683417085,0.16543934144686098
1.55678391959799,0.6467336683417085,0.16459039185873886
1.570854271356784,0.6467336683417085,0.16533847547531982
1.5849246231155778,0.6467336683417085,0.16459932320090528
1.5989949748743717,0.6467336683417085,0.16459932320090528
1.6130653266331656,0.6467336683417085,0.16689024200373298
1.6271356783919595,0.6467336683417085,0.16689024200373298
1.6412060301507538,0.6467336683417085,0.16765388160467554
1.6552763819095477,0.6467336683417085,0.1699448004075032
1.6693467336683416,0.6467336683417085,0.17223571921033093
1.6834170854271355,0.6467336683417085,0.1745266380131586
1.6974874371859294,0.6467336683417085,0.1760539172150437
1.7115577889447233,0.6467336683417085,0.16980268896350686
1.7256281407035177,0.6467336683417085,0.16641667368260837
1.7396984924623116,0.6467336683417085,0.16053047759042846
1.7537688442211055,0.6467336683417085,0.159697083986668
1.7678391959798994,0.6467336683417085,0.1551670228625069
1.7819095477386933,0.6467336683417085,0.1504094985306264
1.7959798994974872,0.6467336683417085,0.14422802428190748
1.8100502512562815,0.6467336683417085,0.143394630678147
1.8241206030150754,0.6467336683417085,0.14398518699122503
1.8381909547738693,0.6467336683417085,0.14487102146084205
1.8522613065326632,0.6467336683417085,0.1459843191381784
1.866331658291457,0.6467336683417085,0.14657487545125641
1.880402010050251,0.6467336683417085,0.14775598807741244
1.8944723618090449,0.6467336683417085,0.14893710070356844
1.9085427135678392,0.6467336683417085,0.14806865998562752
1.9226130653266331,0.6467336683417085,0.14871439349072688
1.936683417085427,0.6467336683417085,0.14979434735479671
1.950753768844221,0.6467336683417085,0.1501172141073464
1.9648241206030148,0.6467336683417085,0.15076294761244577
1.9788944723618087,0.6467336683417085,0.1503287272534753
1.992964824120603,0.6467336683417085,0.14859184581759344
2.007035175879397,0.6467336683417085,0.1511859739047036
2.021105527638191,0.6467336683417085,0.154325675957205
2.0351758793969847,0.6467336683417085,0.1577882447622561
2.0492462311557786,0.6467336683417085,0.16244212103779784
2.0633165829145725,0.6467336683417085,0.16363342850828846
2.077386934673367,0.6467336683417085,0.17153836044275242
2.091457286432161,0.6467336683417085,0.17305253466579273
2.1055276381909547,0.6467336683417085,0.17641969992601345
2.1195979899497486,0.6467336683417085,0.16742887407144275
2.1336683417085425,0.6467336683417085,0.16137561619130183
2.1477386934673364,0.6467336683417085,0.15906415493914808
2.1618090452261307,0.6467336683417085,0.15007332908457735
2.1758793969849246,0.6467336683417085,0.14776186783242362
2.1899497487437185,0.6467336683417085,0.14268858959209982
2.2040201005025124,0.6467336683417085,0.13787033050582032
2.2180904522613063,0.6467336683417085,0.134462821199662
2.2321608040201,0.6467336683417085,0.13105531189350367
2.246231155778894,0.6467336683417085,0.1292538889494385
2.2603015075376884,0.6467336683417085,0.1253960239072639
2.2743718592964823,0.6467336683417085,0.12057776482098444
2.2884422110552762,0.6467336683417085,0.12012740908496813
2.30251256281407,0.6467336683417085,0.11967705334895185
2.316582914572864,0.6467336683417085,0.12195182076764347
2.330653266331658,0.6467336683417085,0.1274463462661757
2.3447236180904523,0.6467336683417085,0.1296249171607689
2.358793969849246,0.6467336683417085,0.13401733422300027
2.37286432160804,0.6467336683417085,0.13619590511759347
2.386934673366834,0.6467336683417085,0.1416904306161257
2.401005025125628,0.6467336683417085,0.1438690015107189
2.4150753768844218,0.6467336683417085,0.14513785701720808
2.429145728643216,0.6467336683417085,0.14846344091618344
2.44321608040201,0.6467336683417085,0.15077348360792
2.457286432160804,0.6467336683417085,0.15309634928866084
2.471356783919598,0.6467336683417085,0.15426900827105158
2.4854271356783917,0.6467336683417085,0.15441330305719922
2.4994974874371856,0.6467336683417085,0.15564688329064347
2.51356783919598,0.6467336683417085,0.15558596203958996
2.527638190954774,0.6467336683417085,0.1533265705223364
2.5417085427135677,0.6467336683417085,0.15327333722200195
2.5557788944723616,0.6467336683417085,0.15202179896126816
2.5698492462311555,0.6467336683417085,0.1508921032026414
2.5839195979899494,0.6467336683417085,0.14964056494190764
2.5979899497487433,0.6467336683417085,0.14851086918328085
2.6120603015075377,0.6467336683417085,0.14945780118874716
2.6261306532663315,0.6467336683417085,0.15090865982247337
2.6402010050251254,0.6467336683417085,0.1530006634880045
2.6542713567839193,0.6467336683417085,0.1544515221217307
2.6683417085427137,0.6467336683417085,0.15539845412719697
2.6824120603015076,0.6467336683417085,0.15584145950440337
2.6964824120603015,0.6467336683417085,0.15684931276092315
2.7105527638190954,0.6467336683417085,0.1572593533980032
2.7246231155778893,0.6467336683417085,0.15738271352558147
2.738693467336683,0.6467336683417085,0.15728882753440163
2.7527638190954775,0.6467336683417085,0.15717026951770613
2.7668341708542714,0.6467336683417085,0.15707638352652625
2.7809045226130653,0.6467336683417085,0.15703184158637773
2.794974874371859,0.6467336683417085,0.15705651361189338
2.809045226130653,0.6467336683417085,0.15672551158732256
2.823115577889447,0.6467336683417085,0.15643905150290027
2.837185929648241,0.6467336683417085,0.15574757331736017
2.8512562814070352,0.6467336683417085,0.15524866922506253
2.865326633165829,0.6467336683417085,0.15448797707385825
